order_id,date,time,Start of Hour,order_item_count,ItemCountCategory,Start of Month,Day Name,Day Type,order_item_count (groups)
19778,"Wednesday, December 2, 2015",18:36:48,6:00:00 PM,4,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,4
20186,"Wednesday, December 9, 2015",18:02:28,6:00:00 PM,1,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,1
20187,"Wednesday, December 9, 2015",18:12:33,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
20188,"Wednesday, December 9, 2015",18:17:58,6:00:00 PM,4,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,4
20189,"Wednesday, December 9, 2015",18:28:50,6:00:00 PM,1,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,1
20190,"Wednesday, December 9, 2015",18:29:35,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
20191,"Wednesday, December 9, 2015",18:49:37,6:00:00 PM,3,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,3
20192,"Wednesday, December 9, 2015",18:57:57,6:00:00 PM,3,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,3
20610,"Wednesday, December 16, 2015",18:04:11,6:00:00 PM,1,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,1
20611,"Wednesday, December 16, 2015",18:15:37,6:00:00 PM,1,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,1
20612,"Wednesday, December 16, 2015",18:17:16,6:00:00 PM,1,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,1
20613,"Wednesday, December 16, 2015",18:28:12,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
20614,"Wednesday, December 16, 2015",18:40:22,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
20615,"Wednesday, December 16, 2015",18:43:02,6:00:00 PM,3,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,3
20616,"Wednesday, December 16, 2015",18:43:46,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
20617,"Wednesday, December 16, 2015",18:46:00,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
20618,"Wednesday, December 16, 2015",18:51:51,6:00:00 PM,1,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,1
20619,"Wednesday, December 16, 2015",18:54:08,6:00:00 PM,4,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,4
20620,"Wednesday, December 16, 2015",18:56:17,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
20621,"Wednesday, December 16, 2015",18:59:16,6:00:00 PM,1,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,1
21033,"Wednesday, December 23, 2015",18:00:38,6:00:00 PM,4,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,4
21034,"Wednesday, December 23, 2015",18:15:31,6:00:00 PM,1,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,1
21035,"Wednesday, December 23, 2015",18:33:16,6:00:00 PM,1,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,1
21036,"Wednesday, December 23, 2015",18:36:29,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
21037,"Wednesday, December 23, 2015",18:42:44,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
21038,"Wednesday, December 23, 2015",18:44:50,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
21039,"Wednesday, December 23, 2015",18:59:05,6:00:00 PM,4,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,4
21269,"Wednesday, December 30, 2015",18:46:33,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
21270,"Wednesday, December 30, 2015",18:59:45,6:00:00 PM,2,1,"Tuesday, December 1, 2015",Wednesday,WeekDays,2
400,"Wednesday, January 7, 2015",16:03:07,4:00:00 PM,2,1,"Thursday, January 1, 2015",Wednesday,WeekDays,2
401,"Wednesday, January 7, 2015",16:08:35,4:00:00 PM,1,1,"Thursday, January 1, 2015",Wednesday,WeekDays,1
402,"Wednesday, January 7, 2015",16:24:46,4:00:00 PM,2,1,"Thursday, January 1, 2015",Wednesday,WeekDays,2
403,"Wednesday, January 7, 2015",16:26:10,4:00:00 PM,3,1,"Thursday, January 1, 2015",Wednesday,WeekDays,3
404,"Wednesday, January 7, 2015",16:39:27,4:00:00 PM,1,1,"Thursday, January 1, 2015",Wednesday,WeekDays,1
405,"Wednesday, January 7, 2015",16:44:16,4:00:00 PM,1,1,"Thursday, January 1, 2015",Wednesday,WeekDays,1
406,"Wednesday, January 7, 2015",16:50:49,4:00:00 PM,3,1,"Thursday, January 1, 2015",Wednesday,WeekDays,3
407,"Wednesday, January 7, 2015",16:56:42,4:00:00 PM,3,1,"Thursday, January 1, 2015",Wednesday,WeekDays,3
813,"Wednesday, January 14, 2015",16:09:29,4:00:00 PM,2,1,"Thursday, January 1, 2015",Wednesday,WeekDays,2
814,"Wednesday, January 14, 2015",16:21:23,4:00:00 PM,2,1,"Thursday, January 1, 2015",Wednesday,WeekDays,2
815,"Wednesday, January 14, 2015",16:38:00,4:00:00 PM,1,1,"Thursday, January 1, 2015",Wednesday,WeekDays,1
1226,"Wednesday, January 21, 2015",16:10:57,4:00:00 PM,4,1,"Thursday, January 1, 2015",Wednesday,WeekDays,4
1227,"Wednesday, January 21, 2015",16:20:21,4:00:00 PM,1,1,"Thursday, January 1, 2015",Wednesday,WeekDays,1
1228,"Wednesday, January 21, 2015",16:26:36,4:00:00 PM,2,1,"Thursday, January 1, 2015",Wednesday,WeekDays,2
1229,"Wednesday, January 21, 2015",16:28:19,4:00:00 PM,1,1,"Thursday, January 1, 2015",Wednesday,WeekDays,1
1230,"Wednesday, January 21, 2015",16:38:28,4:00:00 PM,4,1,"Thursday, January 1, 2015",Wednesday,WeekDays,4
1231,"Wednesday, January 21, 2015",16:45:04,4:00:00 PM,2,1,"Thursday, January 1, 2015",Wednesday,WeekDays,2
1232,"Wednesday, January 21, 2015",16:50:36,4:00:00 PM,4,1,"Thursday, January 1, 2015",Wednesday,WeekDays,4
1649,"Wednesday, January 28, 2015",16:26:11,4:00:00 PM,1,1,"Thursday, January 1, 2015",Wednesday,WeekDays,1
1650,"Wednesday, January 28, 2015",16:35:45,4:00:00 PM,4,1,"Thursday, January 1, 2015",Wednesday,WeekDays,4
1651,"Wednesday, January 28, 2015",16:40:16,4:00:00 PM,1,1,"Thursday, January 1, 2015",Wednesday,WeekDays,1
1652,"Wednesday, January 28, 2015",16:56:19,4:00:00 PM,2,1,"Thursday, January 1, 2015",Wednesday,WeekDays,2
2084,"Wednesday, February 4, 2015",16:06:23,4:00:00 PM,2,1,"Sunday, February 1, 2015",Wednesday,WeekDays,2
2085,"Wednesday, February 4, 2015",16:16:36,4:00:00 PM,1,1,"Sunday, February 1, 2015",Wednesday,WeekDays,1
2086,"Wednesday, February 4, 2015",16:38:50,4:00:00 PM,2,1,"Sunday, February 1, 2015",Wednesday,WeekDays,2
2087,"Wednesday, February 4, 2015",16:39:18,4:00:00 PM,2,1,"Sunday, February 1, 2015",Wednesday,WeekDays,2
2088,"Wednesday, February 4, 2015",16:48:57,4:00:00 PM,1,1,"Sunday, February 1, 2015",Wednesday,WeekDays,1
2499,"Wednesday, February 11, 2015",16:34:30,4:00:00 PM,1,1,"Sunday, February 1, 2015",Wednesday,WeekDays,1
2915,"Wednesday, February 18, 2015",16:34:02,4:00:00 PM,2,1,"Sunday, February 1, 2015",Wednesday,WeekDays,2
2916,"Wednesday, February 18, 2015",16:50:00,4:00:00 PM,3,1,"Sunday, February 1, 2015",Wednesday,WeekDays,3
2917,"Wednesday, February 18, 2015",16:57:15,4:00:00 PM,2,1,"Sunday, February 1, 2015",Wednesday,WeekDays,2
2918,"Wednesday, February 18, 2015",16:59:11,4:00:00 PM,2,1,"Sunday, February 1, 2015",Wednesday,WeekDays,2
3315,"Wednesday, February 25, 2015",16:28:11,4:00:00 PM,2,1,"Sunday, February 1, 2015",Wednesday,WeekDays,2
3316,"Wednesday, February 25, 2015",16:38:42,4:00:00 PM,1,1,"Sunday, February 1, 2015",Wednesday,WeekDays,1
3317,"Wednesday, February 25, 2015",16:51:29,4:00:00 PM,2,1,"Sunday, February 1, 2015",Wednesday,WeekDays,2
3318,"Wednesday, February 25, 2015",16:58:06,4:00:00 PM,2,1,"Sunday, February 1, 2015",Wednesday,WeekDays,2
3719,"Wednesday, March 4, 2015",16:09:26,4:00:00 PM,1,1,"Sunday, March 1, 2015",Wednesday,WeekDays,1
3720,"Wednesday, March 4, 2015",16:10:09,4:00:00 PM,1,1,"Sunday, March 1, 2015",Wednesday,WeekDays,1
3721,"Wednesday, March 4, 2015",16:15:28,4:00:00 PM,1,1,"Sunday, March 1, 2015",Wednesday,WeekDays,1
3722,"Wednesday, March 4, 2015",16:21:46,4:00:00 PM,1,1,"Sunday, March 1, 2015",Wednesday,WeekDays,1
3723,"Wednesday, March 4, 2015",16:29:02,4:00:00 PM,2,1,"Sunday, March 1, 2015",Wednesday,WeekDays,2
3724,"Wednesday, March 4, 2015",16:38:05,4:00:00 PM,4,1,"Sunday, March 1, 2015",Wednesday,WeekDays,4
3725,"Wednesday, March 4, 2015",16:56:16,4:00:00 PM,3,1,"Sunday, March 1, 2015",Wednesday,WeekDays,3
4144,"Wednesday, March 11, 2015",16:20:07,4:00:00 PM,2,1,"Sunday, March 1, 2015",Wednesday,WeekDays,2
4145,"Wednesday, March 11, 2015",16:23:58,4:00:00 PM,4,1,"Sunday, March 1, 2015",Wednesday,WeekDays,4
4146,"Wednesday, March 11, 2015",16:25:58,4:00:00 PM,1,1,"Sunday, March 1, 2015",Wednesday,WeekDays,1
4147,"Wednesday, March 11, 2015",16:37:46,4:00:00 PM,3,1,"Sunday, March 1, 2015",Wednesday,WeekDays,3
4148,"Wednesday, March 11, 2015",16:40:21,4:00:00 PM,1,1,"Sunday, March 1, 2015",Wednesday,WeekDays,1
4149,"Wednesday, March 11, 2015",16:43:33,4:00:00 PM,2,1,"Sunday, March 1, 2015",Wednesday,WeekDays,2
4150,"Wednesday, March 11, 2015",16:45:38,4:00:00 PM,4,1,"Sunday, March 1, 2015",Wednesday,WeekDays,4
4151,"Wednesday, March 11, 2015",16:49:53,4:00:00 PM,2,1,"Sunday, March 1, 2015",Wednesday,WeekDays,2
4152,"Wednesday, March 11, 2015",16:51:16,4:00:00 PM,2,1,"Sunday, March 1, 2015",Wednesday,WeekDays,2
4568,"Wednesday, March 18, 2015",16:19:49,4:00:00 PM,2,1,"Sunday, March 1, 2015",Wednesday,WeekDays,2
4569,"Wednesday, March 18, 2015",16:27:52,4:00:00 PM,2,1,"Sunday, March 1, 2015",Wednesday,WeekDays,2
4965,"Wednesday, March 25, 2015",16:12:29,4:00:00 PM,2,1,"Sunday, March 1, 2015",Wednesday,WeekDays,2
4966,"Wednesday, March 25, 2015",16:43:47,4:00:00 PM,1,1,"Sunday, March 1, 2015",Wednesday,WeekDays,1
5403,"Wednesday, April 1, 2015",16:13:54,4:00:00 PM,2,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,2
5404,"Wednesday, April 1, 2015",16:19:31,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
5405,"Wednesday, April 1, 2015",16:25:02,4:00:00 PM,4,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,4
5406,"Wednesday, April 1, 2015",16:25:54,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
5407,"Wednesday, April 1, 2015",16:38:26,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
5829,"Wednesday, April 8, 2015",16:03:51,4:00:00 PM,4,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,4
5830,"Wednesday, April 8, 2015",16:15:22,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
5831,"Wednesday, April 8, 2015",16:24:23,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
5832,"Wednesday, April 8, 2015",16:30:57,4:00:00 PM,2,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,2
5833,"Wednesday, April 8, 2015",16:55:41,4:00:00 PM,2,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,2
6235,"Wednesday, April 15, 2015",16:19:22,4:00:00 PM,2,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,2
6236,"Wednesday, April 15, 2015",16:25:52,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
6237,"Wednesday, April 15, 2015",16:35:13,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
6238,"Wednesday, April 15, 2015",16:37:24,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
6239,"Wednesday, April 15, 2015",16:52:40,4:00:00 PM,2,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,2
6240,"Wednesday, April 15, 2015",16:54:35,4:00:00 PM,4,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,4
6241,"Wednesday, April 15, 2015",16:59:37,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
6661,"Wednesday, April 22, 2015",16:03:48,4:00:00 PM,3,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,3
6662,"Wednesday, April 22, 2015",16:11:12,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
6663,"Wednesday, April 22, 2015",16:14:26,4:00:00 PM,4,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,4
6664,"Wednesday, April 22, 2015",16:32:47,4:00:00 PM,3,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,3
6665,"Wednesday, April 22, 2015",16:48:22,4:00:00 PM,3,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,3
6666,"Wednesday, April 22, 2015",16:48:33,4:00:00 PM,2,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,2
7074,"Wednesday, April 29, 2015",16:04:19,4:00:00 PM,4,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,4
7075,"Wednesday, April 29, 2015",16:17:38,4:00:00 PM,3,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,3
7076,"Wednesday, April 29, 2015",16:36:33,4:00:00 PM,2,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,2
7077,"Wednesday, April 29, 2015",16:39:36,4:00:00 PM,2,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,2
7078,"Wednesday, April 29, 2015",16:46:35,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
7079,"Wednesday, April 29, 2015",16:47:13,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
7080,"Wednesday, April 29, 2015",16:54:23,4:00:00 PM,1,1,"Wednesday, April 1, 2015",Wednesday,WeekDays,1
7490,"Wednesday, May 6, 2015",16:11:51,4:00:00 PM,2,1,"Friday, May 1, 2015",Wednesday,WeekDays,2
7491,"Wednesday, May 6, 2015",16:24:57,4:00:00 PM,2,1,"Friday, May 1, 2015",Wednesday,WeekDays,2
7492,"Wednesday, May 6, 2015",16:40:16,4:00:00 PM,2,1,"Friday, May 1, 2015",Wednesday,WeekDays,2
7493,"Wednesday, May 6, 2015",16:46:46,4:00:00 PM,3,1,"Friday, May 1, 2015",Wednesday,WeekDays,3
7494,"Wednesday, May 6, 2015",16:48:16,4:00:00 PM,3,1,"Friday, May 1, 2015",Wednesday,WeekDays,3
7495,"Wednesday, May 6, 2015",16:59:48,4:00:00 PM,2,1,"Friday, May 1, 2015",Wednesday,WeekDays,2
7916,"Wednesday, May 13, 2015",16:10:06,4:00:00 PM,1,1,"Friday, May 1, 2015",Wednesday,WeekDays,1
7917,"Wednesday, May 13, 2015",16:36:17,4:00:00 PM,4,1,"Friday, May 1, 2015",Wednesday,WeekDays,4
7918,"Wednesday, May 13, 2015",16:51:02,4:00:00 PM,2,1,"Friday, May 1, 2015",Wednesday,WeekDays,2
7919,"Wednesday, May 13, 2015",16:51:18,4:00:00 PM,1,1,"Friday, May 1, 2015",Wednesday,WeekDays,1
8354,"Wednesday, May 20, 2015",16:04:49,4:00:00 PM,2,1,"Friday, May 1, 2015",Wednesday,WeekDays,2
8355,"Wednesday, May 20, 2015",16:17:04,4:00:00 PM,2,1,"Friday, May 1, 2015",Wednesday,WeekDays,2
8356,"Wednesday, May 20, 2015",16:53:15,4:00:00 PM,2,1,"Friday, May 1, 2015",Wednesday,WeekDays,2
8357,"Wednesday, May 20, 2015",16:55:37,4:00:00 PM,1,1,"Friday, May 1, 2015",Wednesday,WeekDays,1
8764,"Wednesday, May 27, 2015",16:08:34,4:00:00 PM,3,1,"Friday, May 1, 2015",Wednesday,WeekDays,3
9183,"Wednesday, June 3, 2015",16:03:29,4:00:00 PM,2,1,"Monday, June 1, 2015",Wednesday,WeekDays,2
9184,"Wednesday, June 3, 2015",16:18:15,4:00:00 PM,2,1,"Monday, June 1, 2015",Wednesday,WeekDays,2
9185,"Wednesday, June 3, 2015",16:19:51,4:00:00 PM,1,1,"Monday, June 1, 2015",Wednesday,WeekDays,1
9186,"Wednesday, June 3, 2015",16:50:18,4:00:00 PM,1,1,"Monday, June 1, 2015",Wednesday,WeekDays,1
9187,"Wednesday, June 3, 2015",16:55:50,4:00:00 PM,2,1,"Monday, June 1, 2015",Wednesday,WeekDays,2
9188,"Wednesday, June 3, 2015",16:59:46,4:00:00 PM,3,1,"Monday, June 1, 2015",Wednesday,WeekDays,3
9598,"Wednesday, June 10, 2015",16:05:13,4:00:00 PM,2,1,"Monday, June 1, 2015",Wednesday,WeekDays,2
9599,"Wednesday, June 10, 2015",16:08:07,4:00:00 PM,1,1,"Monday, June 1, 2015",Wednesday,WeekDays,1
9600,"Wednesday, June 10, 2015",16:28:19,4:00:00 PM,2,1,"Monday, June 1, 2015",Wednesday,WeekDays,2
9601,"Wednesday, June 10, 2015",16:34:20,4:00:00 PM,1,1,"Monday, June 1, 2015",Wednesday,WeekDays,1
10022,"Wednesday, June 17, 2015",16:16:55,4:00:00 PM,3,1,"Monday, June 1, 2015",Wednesday,WeekDays,3
10023,"Wednesday, June 17, 2015",16:18:06,4:00:00 PM,2,1,"Monday, June 1, 2015",Wednesday,WeekDays,2
10024,"Wednesday, June 17, 2015",16:56:53,4:00:00 PM,2,1,"Monday, June 1, 2015",Wednesday,WeekDays,2
10025,"Wednesday, June 17, 2015",16:57:22,4:00:00 PM,1,1,"Monday, June 1, 2015",Wednesday,WeekDays,1
10414,"Wednesday, June 24, 2015",16:19:12,4:00:00 PM,4,1,"Monday, June 1, 2015",Wednesday,WeekDays,4
10415,"Wednesday, June 24, 2015",16:49:46,4:00:00 PM,3,1,"Monday, June 1, 2015",Wednesday,WeekDays,3
10823,"Wednesday, July 1, 2015",16:02:39,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
10824,"Wednesday, July 1, 2015",16:02:50,4:00:00 PM,3,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,3
10825,"Wednesday, July 1, 2015",16:09:28,4:00:00 PM,1,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,1
10826,"Wednesday, July 1, 2015",16:18:22,4:00:00 PM,1,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,1
10827,"Wednesday, July 1, 2015",16:25:58,4:00:00 PM,1,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,1
10828,"Wednesday, July 1, 2015",16:46:39,4:00:00 PM,1,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,1
10829,"Wednesday, July 1, 2015",16:50:03,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
10830,"Wednesday, July 1, 2015",16:56:57,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
11311,"Wednesday, July 8, 2015",16:02:26,4:00:00 PM,3,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,3
11312,"Wednesday, July 8, 2015",16:45:45,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
11313,"Wednesday, July 8, 2015",16:57:03,4:00:00 PM,1,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,1
11724,"Wednesday, July 15, 2015",16:01:38,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
11725,"Wednesday, July 15, 2015",16:03:05,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
11726,"Wednesday, July 15, 2015",16:07:09,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
11727,"Wednesday, July 15, 2015",16:10:24,4:00:00 PM,3,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,3
11728,"Wednesday, July 15, 2015",16:26:22,4:00:00 PM,4,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,4
11729,"Wednesday, July 15, 2015",16:35:14,4:00:00 PM,4,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,4
11730,"Wednesday, July 15, 2015",16:42:22,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
11731,"Wednesday, July 15, 2015",16:48:35,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
12148,"Wednesday, July 22, 2015",16:05:14,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
12149,"Wednesday, July 22, 2015",16:32:53,4:00:00 PM,4,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,4
12150,"Wednesday, July 22, 2015",16:37:30,4:00:00 PM,1,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,1
12151,"Wednesday, July 22, 2015",16:54:52,4:00:00 PM,4,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,4
12569,"Wednesday, July 29, 2015",16:22:20,4:00:00 PM,3,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,3
12570,"Wednesday, July 29, 2015",16:25:23,4:00:00 PM,4,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,4
12571,"Wednesday, July 29, 2015",16:30:36,4:00:00 PM,2,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,2
12572,"Wednesday, July 29, 2015",16:34:31,4:00:00 PM,1,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,1
12573,"Wednesday, July 29, 2015",16:55:41,4:00:00 PM,1,1,"Wednesday, July 1, 2015",Wednesday,WeekDays,1
13000,"Wednesday, August 5, 2015",16:31:11,4:00:00 PM,1,1,"Saturday, August 1, 2015",Wednesday,WeekDays,1
13001,"Wednesday, August 5, 2015",16:58:30,4:00:00 PM,4,1,"Saturday, August 1, 2015",Wednesday,WeekDays,4
13427,"Wednesday, August 12, 2015",16:14:02,4:00:00 PM,3,1,"Saturday, August 1, 2015",Wednesday,WeekDays,3
13428,"Wednesday, August 12, 2015",16:17:33,4:00:00 PM,4,1,"Saturday, August 1, 2015",Wednesday,WeekDays,4
13429,"Wednesday, August 12, 2015",16:25:44,4:00:00 PM,2,1,"Saturday, August 1, 2015",Wednesday,WeekDays,2
13430,"Wednesday, August 12, 2015",16:29:18,4:00:00 PM,2,1,"Saturday, August 1, 2015",Wednesday,WeekDays,2
13431,"Wednesday, August 12, 2015",16:40:17,4:00:00 PM,1,1,"Saturday, August 1, 2015",Wednesday,WeekDays,1
13432,"Wednesday, August 12, 2015",16:46:28,4:00:00 PM,2,1,"Saturday, August 1, 2015",Wednesday,WeekDays,2
13433,"Wednesday, August 12, 2015",16:47:02,4:00:00 PM,4,1,"Saturday, August 1, 2015",Wednesday,WeekDays,4
13434,"Wednesday, August 12, 2015",16:51:35,4:00:00 PM,4,1,"Saturday, August 1, 2015",Wednesday,WeekDays,4
13863,"Wednesday, August 19, 2015",16:00:04,4:00:00 PM,2,1,"Saturday, August 1, 2015",Wednesday,WeekDays,2
13864,"Wednesday, August 19, 2015",16:06:26,4:00:00 PM,3,1,"Saturday, August 1, 2015",Wednesday,WeekDays,3
13865,"Wednesday, August 19, 2015",16:27:13,4:00:00 PM,1,1,"Saturday, August 1, 2015",Wednesday,WeekDays,1
13866,"Wednesday, August 19, 2015",16:47:28,4:00:00 PM,1,1,"Saturday, August 1, 2015",Wednesday,WeekDays,1
13867,"Wednesday, August 19, 2015",16:47:58,4:00:00 PM,3,1,"Saturday, August 1, 2015",Wednesday,WeekDays,3
14254,"Wednesday, August 26, 2015",16:15:41,4:00:00 PM,1,1,"Saturday, August 1, 2015",Wednesday,WeekDays,1
14255,"Wednesday, August 26, 2015",16:18:47,4:00:00 PM,4,1,"Saturday, August 1, 2015",Wednesday,WeekDays,4
14256,"Wednesday, August 26, 2015",16:19:48,4:00:00 PM,4,1,"Saturday, August 1, 2015",Wednesday,WeekDays,4
14257,"Wednesday, August 26, 2015",16:35:05,4:00:00 PM,1,1,"Saturday, August 1, 2015",Wednesday,WeekDays,1
14258,"Wednesday, August 26, 2015",16:36:37,4:00:00 PM,2,1,"Saturday, August 1, 2015",Wednesday,WeekDays,2
14259,"Wednesday, August 26, 2015",16:47:09,4:00:00 PM,4,1,"Saturday, August 1, 2015",Wednesday,WeekDays,4
14656,"Wednesday, September 2, 2015",16:09:01,4:00:00 PM,4,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,4
14657,"Wednesday, September 2, 2015",16:16:32,4:00:00 PM,2,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,2
14658,"Wednesday, September 2, 2015",16:16:47,4:00:00 PM,2,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,2
14659,"Wednesday, September 2, 2015",16:22:23,4:00:00 PM,2,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,2
14660,"Wednesday, September 2, 2015",16:24:24,4:00:00 PM,3,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,3
14661,"Wednesday, September 2, 2015",16:29:48,4:00:00 PM,2,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,2
14662,"Wednesday, September 2, 2015",16:59:13,4:00:00 PM,3,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,3
15058,"Wednesday, September 9, 2015",16:19:57,4:00:00 PM,4,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,4
15059,"Wednesday, September 9, 2015",16:22:59,4:00:00 PM,2,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,2
15060,"Wednesday, September 9, 2015",16:30:24,4:00:00 PM,1,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,1
15061,"Wednesday, September 9, 2015",16:49:44,4:00:00 PM,4,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,4
15062,"Wednesday, September 9, 2015",16:53:32,4:00:00 PM,2,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,2
15063,"Wednesday, September 9, 2015",16:55:37,4:00:00 PM,3,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,3
15064,"Wednesday, September 9, 2015",16:55:44,4:00:00 PM,4,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,4
15504,"Wednesday, September 16, 2015",16:13:59,4:00:00 PM,2,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,2
15505,"Wednesday, September 16, 2015",16:28:28,4:00:00 PM,2,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,2
15506,"Wednesday, September 16, 2015",16:29:42,4:00:00 PM,1,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,1
15906,"Wednesday, September 23, 2015",16:01:04,4:00:00 PM,2,1,"Tuesday, September 1, 2015",Wednesday,WeekDays,2
